,Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference_x,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile,Vehicle_Reference_y,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,Vehicle_IMD_Decile
663,20191365F1000,415280.0,431195.0,-1.769622,53.776883,13,3,2,1,15/05/2019,4,20:45,200,E08000032,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,E01010739,1,1,1,1,23,5,3,0,0,0,0,0,9,1,4,1,9,0,18,0,2,0,0,0,0,1,1,6,1,23,5,1686,2,15,4,1,4
664,20191365F1000,415280.0,431195.0,-1.769622,53.776883,13,3,2,1,15/05/2019,4,20:45,200,E08000032,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,E01010739,1,1,1,1,23,5,3,0,0,0,0,0,9,1,4,2,9,0,13,0,1,0,0,0,0,1,1,6,1,27,6,1968,2,5,3,1,3
665,20191365F1528,410204.0,435533.0,-1.846503,53.815995,13,3,2,2,15/05/2019,4,18:00,200,E08000032,4,6144,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01010672,1,1,1,2,30,6,3,0,0,0,0,0,9,1,8,1,9,0,18,0,0,0,0,1,5,1,1,6,2,30,6,1781,1,16,8,1,8
666,20191365F1528,410204.0,435533.0,-1.846503,53.815995,13,3,2,2,15/05/2019,4,18:00,200,E08000032,4,6144,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01010672,1,1,1,2,30,6,3,0,0,0,0,0,9,1,8,2,9,0,18,0,0,0,0,0,0,1,1,6,2,45,7,1598,2,2,10,2,10
667,20191365F1528,410204.0,435533.0,-1.846503,53.815995,13,3,2,2,15/05/2019,4,18:00,200,E08000032,4,6144,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01010672,2,2,1,2,45,7,3,0,0,0,0,0,9,2,10,1,9,0,18,0,0,0,0,1,5,1,1,6,2,30,6,1781,1,16,8,1,8
668,20191365F1528,410204.0,435533.0,-1.846503,53.815995,13,3,2,2,15/05/2019,4,18:00,200,E08000032,4,6144,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01010672,2,2,1,2,45,7,3,0,0,0,0,0,9,2,10,2,9,0,18,0,0,0,0,0,0,1,1,6,2,45,7,1598,2,2,10,2,10
669,20191365F1549,417901.0,431459.0,-1.729836,53.779173,13,2,1,1,15/05/2019,4,18:09,200,E08000032,3,650,3,40,3,4,6,0,2,4,1,1,1,0,0,1,1,E01010609,1,1,3,1,15,3,2,1,2,0,0,0,0,-1,-1,1,9,0,18,0,1,0,0,0,0,3,1,6,1,55,8,1998,1,3,2,1,2
670,20191365G1299,407315.0,441155.0,-1.890251,53.866573,13,3,1,1,16/05/2019,5,17:16,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,2,1,1,E01010703,1,1,3,2,6,2,3,10,9,0,0,0,0,1,3,1,9,0,7,0,8,0,11,0,0,1,1,6,2,31,6,1248,2,8,3,1,3
671,20191365G1315,419254.0,435078.0,-1.709081,53.811652,13,2,3,1,16/05/2019,5,17:25,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01010826,1,1,1,1,16,4,2,0,0,0,0,0,90,1,5,1,90,0,13,0,0,5,0,0,0,1,1,6,1,16,4,650,1,1,5,1,5
672,20191365G1315,419254.0,435078.0,-1.709081,53.811652,13,2,3,1,16/05/2019,5,17:25,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01010826,1,1,1,1,16,4,2,0,0,0,0,0,90,1,5,2,9,0,18,0,0,0,0,0,0,3,1,6,2,33,6,1395,1,4,5,1,5
673,20191365G1315,419254.0,435078.0,-1.709081,53.811652,13,2,3,1,16/05/2019,5,17:25,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01010826,1,1,1,1,16,4,2,0,0,0,0,0,90,1,5,3,9,0,2,0,0,0,0,0,0,2,1,6,1,32,6,1298,1,16,-1,-1,-1
674,20191365I0863,415376.0,426667.0,-1.768389,53.736183,13,3,2,1,18/05/2019,7,13:15,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010872,1,1,1,2,30,6,3,0,0,0,0,0,9,1,3,1,9,0,14,0,0,0,4,0,0,4,1,6,2,30,6,-1,-1,-1,3,1,3
675,20191365I0863,415376.0,426667.0,-1.768389,53.736183,13,3,2,1,18/05/2019,7,13:15,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010872,1,1,1,2,30,6,3,0,0,0,0,0,9,1,3,2,9,0,2,0,0,0,0,0,0,4,1,6,3,-1,-1,1398,1,9,-1,-1,-1
676,20191365J0504,411256.0,438149.0,-1.83043,53.839486,13,3,2,1,19/05/2019,1,09:01,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010596,2,1,1,1,71,10,3,0,0,0,0,0,1,3,9,1,9,0,9,0,8,0,0,0,0,2,1,6,1,30,6,999,1,1,3,1,3
677,20191365J0504,411256.0,438149.0,-1.83043,53.839486,13,3,2,1,19/05/2019,1,09:01,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010596,2,1,1,1,71,10,3,0,0,0,0,0,1,3,9,2,1,0,9,0,8,0,0,0,0,1,1,6,1,71,10,-1,-1,-1,9,3,9
678,20191365K0280,415725.0,432082.0,-1.762825,53.784842,13,2,1,1,20/05/2019,2,07:50,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010731,1,1,3,2,79,11,2,5,1,0,0,0,0,1,1,1,9,0,7,0,8,0,0,0,0,1,1,6,1,60,9,1198,1,5,1,1,1
679,20191365K0324,416284.0,434987.0,-1.754189,53.810934,13,3,1,1,20/05/2019,2,08:25,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010599,1,1,3,1,13,3,3,5,1,0,0,0,0,1,2,1,19,0,18,0,0,0,0,0,0,1,1,6,2,57,9,-1,-1,-1,5,1,5
680,20191365K0742,408031.0,431960.0,-1.879599,53.783919,13,3,2,1,20/05/2019,2,12:42,200,E08000032,3,644,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01010795,2,1,1,1,50,8,3,0,0,0,0,0,3,1,3,1,9,0,9,0,0,0,0,0,0,1,1,6,2,44,7,1997,2,4,4,2,4
681,20191365K0742,408031.0,431960.0,-1.879599,53.783919,13,3,2,1,20/05/2019,2,12:42,200,E08000032,3,644,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01010795,2,1,1,1,50,8,3,0,0,0,0,0,3,1,3,2,3,0,9,0,0,0,0,0,0,4,1,6,1,50,8,123,1,11,3,1,3
682,20191365L0110,404911.0,440737.0,-1.926814,53.862843,13,2,1,1,21/05/2019,3,01:35,200,E08000032,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01010724,1,1,1,1,19,4,2,0,0,0,0,0,5,1,2,1,5,0,16,0,2,2,0,8,0,3,1,6,1,19,4,600,1,7,2,1,2
683,20191365L0252,415060.0,438042.0,-1.772628,53.838429,13,3,2,1,21/05/2019,3,06:45,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010571,2,1,1,1,20,4,3,0,0,0,0,0,5,-1,-1,1,9,0,9,0,6,0,0,0,0,1,1,2,1,61,9,998,1,2,2,2,2
684,20191365L0252,415060.0,438042.0,-1.772628,53.838429,13,3,2,1,21/05/2019,3,06:45,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010571,2,1,1,1,20,4,3,0,0,0,0,0,5,-1,-1,2,5,0,18,0,8,0,0,0,0,4,1,2,1,20,4,689,1,2,-1,-1,-1
685,20191365L1534,401476.0,444790.0,-1.979026,53.899291,13,3,1,1,21/05/2019,3,18:15,200,E08000032,4,6265,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01010644,1,1,3,2,21,5,3,5,1,0,0,0,0,1,1,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
686,20191365L1789,417337.0,446235.0,-1.737567,53.911995,13,3,2,1,21/05/2019,3,18:20,200,E08000032,3,65,1,40,1,4,3,660,0,0,1,1,1,0,0,2,1,E01010771,2,1,1,1,30,6,3,0,0,0,0,0,1,2,9,1,9,0,18,0,4,0,0,0,0,1,1,6,2,49,8,1598,2,3,9,1,9
687,20191365L1789,417337.0,446235.0,-1.737567,53.911995,13,3,2,1,21/05/2019,3,18:20,200,E08000032,3,65,1,40,1,4,3,660,0,0,1,1,1,0,0,2,1,E01010771,2,1,1,1,30,6,3,0,0,0,0,0,1,2,9,2,1,0,18,0,8,0,0,0,0,4,1,6,1,30,6,-1,-1,-1,9,2,9
688,20191365M0290,417962.0,438430.0,-1.728507,53.841825,13,3,2,2,22/05/2019,4,08:00,200,E08000032,3,657,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01010685,2,1,1,2,35,6,3,0,0,0,0,0,9,-1,-1,1,9,0,4,0,0,0,0,0,0,1,1,6,1,42,7,1790,1,10,4,1,4
689,20191365M0290,417962.0,438430.0,-1.728507,53.841825,13,3,2,2,22/05/2019,4,08:00,200,E08000032,3,657,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01010685,2,1,1,2,35,6,3,0,0,0,0,0,9,-1,-1,2,9,0,4,0,0,0,0,0,0,2,1,6,2,35,6,998,1,13,-1,-1,-1
690,20191365M0290,417962.0,438430.0,-1.728507,53.841825,13,3,2,2,22/05/2019,4,08:00,200,E08000032,3,657,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01010685,2,2,2,2,10,2,3,0,0,1,0,0,9,-1,-1,1,9,0,4,0,0,0,0,0,0,1,1,6,1,42,7,1790,1,10,4,1,4
691,20191365M0290,417962.0,438430.0,-1.728507,53.841825,13,3,2,2,22/05/2019,4,08:00,200,E08000032,3,657,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01010685,2,2,2,2,10,2,3,0,0,1,0,0,9,-1,-1,2,9,0,4,0,0,0,0,0,0,2,1,6,2,35,6,998,1,13,-1,-1,-1
692,20191365M0511,416126.0,432568.0,-1.756714,53.789198,13,3,2,1,22/05/2019,4,10:55,200,E08000032,3,647,3,30,9,2,6,0,0,0,1,1,1,0,0,1,2,E01010731,2,1,2,2,39,7,3,0,0,2,0,0,9,1,1,1,21,0,18,0,8,0,0,0,0,3,1,1,1,25,5,9365,2,11,-1,-1,-1
693,20191365M0511,416126.0,432568.0,-1.756714,53.789198,13,3,2,1,22/05/2019,4,10:55,200,E08000032,3,647,3,30,9,2,6,0,0,0,1,1,1,0,0,1,2,E01010731,2,1,2,2,39,7,3,0,0,2,0,0,9,1,1,2,9,0,18,0,8,0,0,0,0,4,1,1,1,38,7,1798,1,10,-1,-1,-1
694,20191365N0276,416332.0,432593.0,-1.753586,53.789416,13,3,3,2,23/05/2019,5,07:55,200,E08000032,3,641,3,30,6,2,6,0,0,4,1,1,1,0,0,1,1,E01033690,1,1,1,1,31,6,3,0,0,0,0,0,9,1,1,1,9,0,4,0,1,0,0,0,0,2,1,2,1,31,6,1499,2,2,1,1,1
695,20191365N0276,416332.0,432593.0,-1.753586,53.789416,13,3,3,2,23/05/2019,5,07:55,200,E08000032,3,641,3,30,6,2,6,0,0,4,1,1,1,0,0,1,1,E01033690,1,1,1,1,31,6,3,0,0,0,0,0,9,1,1,2,9,0,4,0,1,0,0,0,0,2,1,2,1,31,6,1598,2,3,-1,-1,-1
696,20191365N0276,416332.0,432593.0,-1.753586,53.789416,13,3,3,2,23/05/2019,5,07:55,200,E08000032,3,641,3,30,6,2,6,0,0,4,1,1,1,0,0,1,1,E01033690,1,1,1,1,31,6,3,0,0,0,0,0,9,1,1,3,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,1364,2,12,-1,-1,-1
697,20191365N0276,416332.0,432593.0,-1.753586,53.789416,13,3,3,2,23/05/2019,5,07:55,200,E08000032,3,641,3,30,6,2,6,0,0,4,1,1,1,0,0,1,1,E01033690,2,2,1,1,31,6,3,0,0,0,0,0,9,-1,-1,1,9,0,4,0,1,0,0,0,0,2,1,2,1,31,6,1499,2,2,1,1,1
698,20191365N0276,416332.0,432593.0,-1.753586,53.789416,13,3,3,2,23/05/2019,5,07:55,200,E08000032,3,641,3,30,6,2,6,0,0,4,1,1,1,0,0,1,1,E01033690,2,2,1,1,31,6,3,0,0,0,0,0,9,-1,-1,2,9,0,4,0,1,0,0,0,0,2,1,2,1,31,6,1598,2,3,-1,-1,-1
699,20191365N0276,416332.0,432593.0,-1.753586,53.789416,13,3,3,2,23/05/2019,5,07:55,200,E08000032,3,641,3,30,6,2,6,0,0,4,1,1,1,0,0,1,1,E01033690,2,2,1,1,31,6,3,0,0,0,0,0,9,-1,-1,3,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,1364,2,12,-1,-1,-1
700,20191365N0403,406040.0,441185.0,-1.909639,53.866858,13,3,1,1,23/05/2019,5,09:40,200,E08000032,3,629,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01010710,1,1,3,1,64,9,3,5,9,0,0,0,0,1,2,1,9,0,7,0,8,0,0,0,0,1,1,6,2,30,6,1995,2,15,1,1,1
701,20191365N0871,416044.0,434206.0,-1.757874,53.803922,13,3,2,2,23/05/2019,5,13:50,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01033693,1,1,1,1,19,4,3,0,0,0,0,0,9,1,1,1,9,0,18,0,1,0,0,0,0,1,1,4,1,19,4,998,1,13,1,1,1
702,20191365N0871,416044.0,434206.0,-1.757874,53.803922,13,3,2,2,23/05/2019,5,13:50,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01033693,1,1,1,1,19,4,3,0,0,0,0,0,9,1,1,2,9,0,9,0,1,0,0,0,0,1,1,6,1,58,9,1582,2,6,1,1,1
703,20191365N0871,416044.0,434206.0,-1.757874,53.803922,13,3,2,2,23/05/2019,5,13:50,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01033693,2,2,2,1,53,8,3,0,0,1,0,0,9,1,1,1,9,0,18,0,1,0,0,0,0,1,1,4,1,19,4,998,1,13,1,1,1
704,20191365N0871,416044.0,434206.0,-1.757874,53.803922,13,3,2,2,23/05/2019,5,13:50,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01033693,2,2,2,1,53,8,3,0,0,1,0,0,9,1,1,2,9,0,9,0,1,0,0,0,0,1,1,6,1,58,9,1582,2,6,1,1,1
705,20191365N1421,417675.0,432345.0,-1.733215,53.787143,13,3,2,1,23/05/2019,5,17:37,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010613,1,1,1,2,47,8,3,0,0,0,0,0,3,1,1,1,3,0,13,0,1,5,0,0,0,1,1,2,2,47,8,125,1,1,1,1,1
706,20191365N1421,417675.0,432345.0,-1.733215,53.787143,13,3,2,1,23/05/2019,5,17:37,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010613,1,1,1,2,47,8,3,0,0,0,0,0,3,1,1,2,9,0,9,0,5,0,0,0,0,3,1,2,1,38,7,1598,2,4,1,1,1
707,20191365N1785,405716.0,441261.0,-1.914564,53.867545,13,2,1,1,23/05/2019,5,20:59,200,E08000032,6,0,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010710,1,1,3,1,6,2,2,5,3,0,0,0,0,1,1,1,9,0,18,0,0,0,0,0,0,1,1,6,1,24,5,1896,2,12,1,1,1
708,20191365O1083,406850.0,433471.0,-1.89749,53.797516,13,3,1,1,24/05/2019,6,15:25,200,E08000032,3,629,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01010595,1,1,2,2,23,5,3,0,0,1,0,0,9,1,1,1,9,0,18,0,0,0,0,1,7,4,1,6,1,32,6,1596,1,13,1,1,1
709,20191365O1084,414292.0,431672.0,-1.784592,53.781198,13,2,2,1,24/05/2019,6,15:36,200,E08000032,3,647,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010663,1,1,1,1,23,5,2,0,0,0,0,0,3,1,4,1,3,0,18,0,0,5,4,0,0,1,1,6,1,23,5,125,1,4,4,1,4
710,20191365O1084,414292.0,431672.0,-1.784592,53.781198,13,2,2,1,24/05/2019,6,15:36,200,E08000032,3,647,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010663,1,1,1,1,23,5,2,0,0,0,0,0,3,1,4,2,9,0,2,0,0,0,0,0,0,2,1,6,1,35,6,1956,2,8,-1,-1,-1
711,20191365O1537,416216.0,433674.0,-1.75529,53.799135,13,3,2,2,24/05/2019,6,18:28,200,E08000032,3,6181,6,30,9,2,3,6181,0,0,1,1,1,0,0,1,1,E01033691,2,1,1,2,37,7,3,0,0,0,0,0,9,1,1,1,9,0,18,0,2,0,0,0,0,1,1,6,2,20,4,1398,1,8,2,1,2
712,20191365O1537,416216.0,433674.0,-1.75529,53.799135,13,3,2,2,24/05/2019,6,18:28,200,E08000032,3,6181,6,30,9,2,3,6181,0,0,1,1,1,0,0,1,1,E01033691,2,1,1,2,37,7,3,0,0,0,0,0,9,1,1,2,9,0,18,0,8,0,7,0,1,2,1,6,2,37,7,998,1,5,1,1,1
713,20191365O1537,416216.0,433674.0,-1.75529,53.799135,13,3,2,2,24/05/2019,6,18:28,200,E08000032,3,6181,6,30,9,2,3,6181,0,0,1,1,1,0,0,1,1,E01033691,2,2,2,1,36,7,3,0,0,1,0,0,9,1,1,1,9,0,18,0,2,0,0,0,0,1,1,6,2,20,4,1398,1,8,2,1,2
714,20191365O1537,416216.0,433674.0,-1.75529,53.799135,13,3,2,2,24/05/2019,6,18:28,200,E08000032,3,6181,6,30,9,2,3,6181,0,0,1,1,1,0,0,1,1,E01033691,2,2,2,1,36,7,3,0,0,1,0,0,9,1,1,2,9,0,18,0,8,0,7,0,1,2,1,6,2,37,7,998,1,5,1,1,1
715,20191365O1925,415305.0,431700.0,-1.769218,53.781421,13,2,2,1,24/05/2019,6,21:26,200,E08000032,6,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,E01010733,2,1,1,1,28,6,2,0,0,0,0,0,9,1,1,1,9,0,10,0,1,0,0,0,0,4,1,6,1,41,7,1598,1,13,7,3,7
716,20191365O1925,415305.0,431700.0,-1.769218,53.781421,13,2,2,1,24/05/2019,6,21:26,200,E08000032,6,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,E01010733,2,1,1,1,28,6,2,0,0,0,0,0,9,1,1,2,9,0,18,0,1,1,7,0,0,1,1,6,1,28,6,2204,2,14,1,1,1
717,20191365P0128,414109.0,434451.0,-1.787243,53.80618,13,3,1,1,25/05/2019,7,17:42,200,E08000032,6,0,6,30,0,-1,-1,0,0,4,1,2,2,0,0,1,2,E01010809,1,1,3,1,17,4,3,1,1,0,0,0,0,1,1,1,9,0,18,0,0,0,0,0,0,4,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1
718,20191365P0612,419350.0,437622.0,-1.707464,53.834513,13,3,2,1,25/05/2019,7,10:50,200,E08000032,3,658,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010689,2,1,1,1,33,6,3,0,0,0,0,0,1,-1,7,1,9,0,10,0,1,0,0,0,0,3,1,6,1,70,10,1991,2,10,6,1,6
719,20191365P0612,419350.0,437622.0,-1.707464,53.834513,13,3,2,1,25/05/2019,7,10:50,200,E08000032,3,658,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010689,2,1,1,1,33,6,3,0,0,0,0,0,1,-1,7,2,1,0,18,0,1,0,0,0,0,1,1,6,1,33,6,-1,-1,-1,7,-1,7
720,20191365R0356,409314.0,429073.0,-1.860213,53.75795,13,3,1,1,27/05/2019,2,05:48,200,E08000032,3,647,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01010760,1,1,1,1,24,5,3,0,0,0,0,0,9,1,1,1,9,0,17,0,0,2,0,0,0,0,1,1,1,24,5,998,1,20,1,1,1
721,20191365R1242,406446.0,441972.0,-1.903448,53.873927,13,3,2,2,27/05/2019,2,17:00,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01010701,2,1,1,2,30,6,3,0,0,0,0,0,9,1,2,1,9,0,7,0,5,0,0,0,0,1,1,6,3,-1,-1,2835,2,21,-1,-1,-1
722,20191365R1242,406446.0,441972.0,-1.903448,53.873927,13,3,2,2,27/05/2019,2,17:00,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01010701,2,1,1,2,30,6,3,0,0,0,0,0,9,1,2,2,9,0,2,0,2,0,0,0,0,3,1,6,2,30,6,1896,2,17,2,1,2
723,20191365R1242,406446.0,441972.0,-1.903448,53.873927,13,3,2,2,27/05/2019,2,17:00,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01010701,2,2,2,2,9,2,3,0,0,2,0,0,9,1,2,1,9,0,7,0,5,0,0,0,0,1,1,6,3,-1,-1,2835,2,21,-1,-1,-1
724,20191365R1242,406446.0,441972.0,-1.903448,53.873927,13,3,2,2,27/05/2019,2,17:00,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01010701,2,2,2,2,9,2,3,0,0,2,0,0,9,1,2,2,9,0,2,0,2,0,0,0,0,3,1,6,2,30,6,1896,2,17,2,1,2
725,20191365T0746,415330.0,437542.0,-1.76855,53.833927,13,3,1,1,29/05/2019,4,12:30,200,E08000032,4,6149,6,30,0,-1,-1,0,2,5,1,1,1,0,0,1,1,E01010782,1,1,3,1,11,3,3,4,3,0,0,0,0,1,1,1,8,0,18,0,0,0,0,0,0,1,1,1,1,48,8,1797,8,9,4,1,4
726,20191365T1152,415168.0,432858.0,-1.77124,53.791833,13,3,1,1,29/05/2019,4,15:38,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,6,1,1,E01010834,1,1,3,1,15,3,3,8,3,0,0,0,0,1,1,1,9,0,18,0,0,0,0,0,0,1,1,6,1,32,6,1149,1,14,1,1,1
727,20191365T1256,411871.0,437327.0,-1.821115,53.832084,13,3,2,1,29/05/2019,4,16:20,200,E08000032,4,6269,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010596,1,1,1,1,68,10,3,0,0,0,0,0,9,1,10,1,9,5,18,0,0,0,0,0,0,3,1,6,1,68,10,1997,2,12,10,1,10
728,20191365T1256,411871.0,437327.0,-1.821115,53.832084,13,3,2,1,29/05/2019,4,16:20,200,E08000032,4,6269,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010596,1,1,1,1,68,10,3,0,0,0,0,0,9,1,10,2,19,0,18,0,0,0,0,0,0,3,1,1,1,35,6,2464,2,13,2,1,2
729,20191365T1463,404903.0,448177.0,-1.92682,53.929713,13,3,2,1,29/05/2019,4,17:45,200,E08000032,3,6034,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01010638,1,1,1,1,25,5,3,0,0,0,0,0,9,2,6,1,9,0,4,0,0,2,0,2,0,1,1,1,1,25,5,-1,-1,-1,6,2,6
730,20191365T1463,404903.0,448177.0,-1.92682,53.929713,13,3,2,1,29/05/2019,4,17:45,200,E08000032,3,6034,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01010638,1,1,1,1,25,5,3,0,0,0,0,0,9,2,6,2,9,0,4,0,0,0,0,0,0,2,1,6,2,40,7,1248,2,4,9,1,9
731,20191365T1471,414603.0,433631.0,-1.779781,53.798796,13,3,2,3,29/05/2019,4,17:50,200,E08000032,4,6145,6,30,6,2,6,0,0,5,1,2,2,0,0,1,1,E01010812,2,1,1,2,42,7,3,0,0,0,0,0,9,-1,-1,1,19,0,18,0,1,0,0,0,0,3,1,6,1,-1,-1,1968,2,5,-1,-1,-1
732,20191365T1471,414603.0,433631.0,-1.779781,53.798796,13,3,2,3,29/05/2019,4,17:50,200,E08000032,4,6145,6,30,6,2,6,0,0,5,1,2,2,0,0,1,1,E01010812,2,1,1,2,42,7,3,0,0,0,0,0,9,-1,-1,2,9,0,9,0,6,0,0,0,0,1,1,6,2,42,7,1968,2,2,-1,-1,-1
733,20191365T1471,414603.0,433631.0,-1.779781,53.798796,13,3,2,3,29/05/2019,4,17:50,200,E08000032,4,6145,6,30,6,2,6,0,0,5,1,2,2,0,0,1,1,E01010812,2,2,2,2,12,3,3,0,0,1,0,0,9,-1,-1,1,19,0,18,0,1,0,0,0,0,3,1,6,1,-1,-1,1968,2,5,-1,-1,-1
734,20191365T1471,414603.0,433631.0,-1.779781,53.798796,13,3,2,3,29/05/2019,4,17:50,200,E08000032,4,6145,6,30,6,2,6,0,0,5,1,2,2,0,0,1,1,E01010812,2,2,2,2,12,3,3,0,0,1,0,0,9,-1,-1,2,9,0,9,0,6,0,0,0,0,1,1,6,2,42,7,1968,2,2,-1,-1,-1
735,20191365T1471,414603.0,433631.0,-1.779781,53.798796,13,3,2,3,29/05/2019,4,17:50,200,E08000032,4,6145,6,30,6,2,6,0,0,5,1,2,2,0,0,1,1,E01010812,2,3,2,2,17,4,3,0,0,2,0,0,9,-1,-1,1,19,0,18,0,1,0,0,0,0,3,1,6,1,-1,-1,1968,2,5,-1,-1,-1
736,20191365T1471,414603.0,433631.0,-1.779781,53.798796,13,3,2,3,29/05/2019,4,17:50,200,E08000032,4,6145,6,30,6,2,6,0,0,5,1,2,2,0,0,1,1,E01010812,2,3,2,2,17,4,3,0,0,2,0,0,9,-1,-1,2,9,0,9,0,6,0,0,0,0,1,1,6,2,42,7,1968,2,2,-1,-1,-1
737,20191365U0177,415415.0,433141.0,-1.767477,53.794369,13,3,3,1,30/05/2019,5,03:55,200,E08000032,6,0,2,30,3,4,6,0,0,0,4,2,2,0,2,1,1,E01010834,1,1,1,1,22,5,3,0,0,0,0,0,9,1,1,1,9,0,17,0,8,1,11,0,0,4,1,2,1,22,5,1900,2,13,1,1,1
